cluster_id,category,complaints,start_date,end_date,active_months,trend_raw,severity_mean,lat,lon,wards,outgoing_relation_strength,incoming_relation_strength,out_degree,in_degree,frequency_score,persistence_score,trend_score,severity_score,density_score,network_score,priority_score_v4,priority_rank,frequency_component,persistence_component,trend_component,severity_component,density_component,network_component,connected_categories,priority_score_v7,priority_level,recommended_action,why_priority,priority_rank_v7,municipal_insight
37,Illegal Dumping,4,2024-04-10,2024-05-22,2,0.0,3.25,23.169176775,79.93534389999999,34,1.402,1.314,2.0,2.0,0.0,0.0,0.0,58.01435406698565,36.36363636363637,56.97503671071954,26.06,41,0.0,0.0,0.0,58.01435406698565,36.36363636363637,56.97503671071953,Drainage;Garbage Collection,26.63,LOW,Inspect collection coverage and recurring dumping points; verify collection frequency.,high severity; strong connection to other urban problems; high concentration,40,LOW priority Illegal Dumping hotspot in ward(s) 34: 4 complaints across 2 active months. Associated problems: Drainage;Garbage Collection. Why: high severity; strong connection to other urban problems; high concentration. Action: Inspect collection coverage and recurring dumping points; verify collection frequency.
26,Garbage Collection,8,2025-12-14,2026-06-12,6,0.03125,2.875,23.1693074,79.9328833375,34,0.813,1.3490000000000002,1.0,2.0,22.037359362488377,14.814814814814811,5.20833333333334,46.351674641148335,12.12121212121212,45.35347178518985,26.51,40,22.037359362488377,14.814814814814813,5.208333333333331,46.351674641148335,12.12121212121212,45.35347178518984,Drainage;Illegal Dumping,26.6,LOW,Inspect collection coverage and recurring dumping points; verify collection frequency.,high severity; strong connection to other urban problems; high complaint frequency,41,LOW priority Garbage Collection hotspot in ward(s) 34: 8 complaints across 6 active months. Associated problems: Drainage;Illegal Dumping. Why: high severity; strong connection to other urban problems; high complaint frequency. Action: Inspect collection coverage and recurring dumping points; verify collection frequency.
56,Streetlight,5,2024-03-03,2024-07-21,4,0.1999999999999999,3.2,23.20039658,79.93898082000001,57,0.769,0.744,1.0,1.0,6.835618952440489,7.4074074074074066,33.3333333333333,56.45933014354069,9.090909090909092,31.73903922802601,25.8,43,6.835618952440489,7.4074074074074066,33.3333333333333,56.45933014354069,9.090909090909092,31.739039228026005,Damaged Sidewalk,26.06,LOW,Inspect failed streetlights and verify repair status.,high severity; strong connection to other urban problems; increasing trend,42,LOW priority Streetlight hotspot in ward(s) 57: 5 complaints across 4 active months. Associated problems: Damaged Sidewalk. Why: high severity; strong connection to other urban problems; increasing trend. Action: Inspect failed streetlights and verify repair status.
53,Streetlight,7,2024-07-20,2025-02-26,6,-0.0119047619047618,2.571428571428572,23.17950454285714,79.94135437142857,55,1.494,1.444,2.0,2.0,17.62142542156315,14.814814814814811,0.0,36.91045796308956,6.060606060606063,61.63205370253828,25.54,46,17.62142542156315,14.814814814814813,0.0,36.91045796308956,6.060606060606063,61.63205370253827,Damaged Sidewalk,25.92,LOW,Inspect failed streetlights and verify repair status.,strong connection to other urban problems; high severity; long persistence,43,LOW priority Streetlight hotspot in ward(s) 55: 7 complaints across 6 active months. Associated problems: Damaged Sidewalk. Why: strong connection to other urban problems; high severity; long persistence. Action: Inspect failed streetlights and verify repair status.
79,Waterlogging,7,2024-02-18,2024-10-15,6,-0.0666666666666667,3.4285714285714284,23.189271085714285,79.93626865714286,"26,39,40",0.701,0.876,1.0,1.0,17.62142542156315,14.814814814814811,0.0,63.568010936432,6.060606060606063,33.08160268512692,25.44,48,17.62142542156315,14.814814814814813,0.0,63.568010936431996,6.060606060606063,33.08160268512691,Drainage,25.54,LOW,"Inspect drainage network, blockage points and recurring water-accumulation locations.",high severity; strong connection to other urban problems; long persistence,44,"LOW priority Waterlogging hotspot in ward(s) 26,39,40: 7 complaints across 6 active months. Associated problems: Drainage. Why: high severity; strong connection to other urban problems; long persistence. Action: Inspect drainage network, blockage points and recurring water-accumulation locations."
6,Damaged Sidewalk,6,2025-02-13,2025-10-19,6,-0.0499999999999999,2.6666666666666665,23.18039765,79.94132213333333,55,1.481,1.531,2.0,2.0,12.615052427493678,14.814814814814811,0.0,39.87240829346093,0.0,63.18439269981121,24.92,51,12.615052427493678,14.814814814814813,0.0,39.87240829346093,0.0,63.1843926998112,Streetlight,25.47,LOW,Inspect pedestrian infrastructure and prioritize unsafe sections.,strong connection to other urban problems; high severity; long persistence,45,LOW priority Damaged Sidewalk hotspot in ward(s) 55: 6 complaints across 6 active months. Associated problems: Streetlight. Why: strong connection to other urban problems; high severity; long persistence. Action: Inspect pedestrian infrastructure and prioritize unsafe sections.
69,Water Leakage,9,2025-11-29,2026-04-12,6,0.0571428571428571,2.7777777777777777,23.193621711111103,79.96861227777778,47,0.774,0.799,1.0,1.0,25.98754687917056,14.814814814814811,9.523809523809524,43.32801701222754,18.181818181818183,32.99769246905811,25.53,47,25.98754687917056,14.814814814814813,9.523809523809513,43.32801701222754,18.181818181818183,32.9976924690581,Water Supply,25.37,LOW,Inspect water-supply infrastructure and leakage/pressure issues.,high severity; strong connection to other urban problems; high complaint frequency,46,LOW priority Water Leakage hotspot in ward(s) 47: 9 complaints across 6 active months. Associated problems: Water Supply. Why: high severity; strong connection to other urban problems; high complaint frequency. Action: Inspect water-supply infrastructure and leakage/pressure issues.
23,Garbage Collection,12,2025-08-01,2026-08-02,8,-0.0659340659340659,2.583333333333333,23.161513133333333,79.93826167499999,33,0.702,0.79,1.0,1.0,35.82413543278779,22.22222222222222,0.0,37.28070175438597,18.181818181818183,31.29851059366478,25.67,45,35.82413543278779,22.22222222222222,0.0,37.28070175438596,18.181818181818183,31.298510593664773,Illegal Dumping,25.35,LOW,Inspect collection coverage and recurring dumping points; verify collection frequency.,high severity; strong connection to other urban problems; high complaint frequency,47,LOW priority Garbage Collection hotspot in ward(s) 33: 12 complaints across 8 active months. Associated problems: Illegal Dumping. Why: high severity; strong connection to other urban problems; high complaint frequency. Action: Inspect collection coverage and recurring dumping points; verify collection frequency.
61,Streetlight,19,2025-01-20,2026-08-09,13,-0.0218045112781955,2.5789473684210527,23.161713,79.91236746315789,7,0.0,0.0,0.0,0.0,51.97509375834108,40.74074074074074,0.0,37.14429614706624,16.78321678321678,0.0,25.8,44,51.97509375834108,40.74074074074074,0.0,37.144296147066235,16.78321678321678,0.0,,25.05,LOW,Inspect failed streetlights and verify repair status.,long persistence; high complaint frequency; high severity,48,LOW priority Streetlight hotspot in ward(s) 7: 19 complaints across 13 active months. Associated problems: none detected. Why: long persistence; high complaint frequency; high severity. Action: Inspect failed streetlights and verify repair status.
12,Drainage,13,2024-06-04,2024-09-25,4,-0.0923076923076924,2.923076923076923,23.160860446153848,79.86509908461538,71,0.0,0.0,0.0,0.0,38.60259930666422,7.4074074074074066,0.0,47.84688995215311,81.81818181818183,0.0,26.03,42,38.60259930666422,7.4074074074074066,0.0,47.84688995215311,81.81818181818183,0.0,,25.02,LOW,"Inspect drainage network, blockage points and recurring water-accumulation locations.",high severity; high concentration; high complaint frequency,49,"LOW priority Drainage hotspot in ward(s) 71: 13 complaints across 4 active months. Associated problems: none detected. Why: high severity; high concentration; high complaint frequency. Action: Inspect drainage network, blockage points and recurring water-accumulation locations."
57,Streetlight,12,2025-02-12,2025-10-01,7,-0.2249999999999998,2.5,23.20029870833333,79.938630775,57,0.77,0.745,1.0,1.0,35.82413543278779,18.51851851851852,0.0,34.68899521531101,25.97402597402597,31.78099433606042,25.36,49,35.82413543278779,18.51851851851852,0.0,34.68899521531101,25.97402597402597,31.780994336060413,Damaged Sidewalk,24.97,LOW,Inspect failed streetlights and verify repair status.,high severity; strong connection to other urban problems; high complaint frequency,50,LOW priority Streetlight hotspot in ward(s) 57: 12 complaints across 7 active months. Associated problems: Damaged Sidewalk. Why: high severity; strong connection to other urban problems; high complaint frequency. Action: Inspect failed streetlights and verify repair status.
17,Drainage,9,2026-06-20,2026-09-17,4,0.2222222222222221,2.0,23.2125748,79.90455809999999,72,1.335,0.0,2.0,0.0,25.98754687917056,7.4074074074074066,37.03703703703701,19.138755980861248,45.45454545454545,28.00503461296413,25.26,50,25.98754687917056,7.4074074074074066,37.037037037037,19.138755980861248,45.45454545454545,28.005034612964124,Waterlogging,24.91,LOW,"Inspect drainage network, blockage points and recurring water-accumulation locations.",strong connection to other urban problems; increasing trend; high concentration,51,"LOW priority Drainage hotspot in ward(s) 72: 9 complaints across 4 active months. Associated problems: Waterlogging. Why: strong connection to other urban problems; increasing trend; high concentration. Action: Inspect drainage network, blockage points and recurring water-accumulation locations."
47,Pothole,4,2026-05-19,2026-06-22,2,0.0,3.75,23.177735875,79.928474525,25,0.764,0.677,1.0,1.0,0.0,0.0,0.0,73.56459330143541,36.36363636363637,30.2286553387875,24.09,53,0.0,0.0,0.0,73.56459330143541,36.36363636363637,30.228655338787497,Damaged Road,24.4,LOW,Inspect road condition and prioritize repair at the mapped cluster.,high severity; strong connection to other urban problems; high concentration,52,LOW priority Pothole hotspot in ward(s) 25: 4 complaints across 2 active months. Associated problems: Damaged Road. Why: high severity; strong connection to other urban problems; high concentration. Action: Inspect road condition and prioritize repair at the mapped cluster.
49,Pothole,5,2024-01-06,2024-03-03,3,-0.5999999999999999,4.6,23.20508412,79.94967628,61,0.0,0.0,0.0,0.0,6.835618952440489,3.7037037037037033,0.0,100.0,24.24242424242425,0.0,24.32,52,6.835618952440489,3.7037037037037033,0.0,100.0,24.242424242424246,0.0,,24.19,LOW,Inspect road condition and prioritize repair at the mapped cluster.,high severity; high concentration; high complaint frequency,53,LOW priority Pothole hotspot in ward(s) 61: 5 complaints across 3 active months. Associated problems: none detected. Why: high severity; high concentration; high complaint frequency. Action: Inspect road condition and prioritize repair at the mapped cluster.
11,Drainage,4,2024-02-06,2024-06-07,4,0.0999999999999999,4.0,23.158785925,79.93706692500001,33,0.0,0.748,0.0,1.0,0.0,7.4074074074074066,16.666666666666643,81.3397129186603,0.0,15.691210404866796,23.08,55,0.0,7.4074074074074066,16.666666666666643,81.3397129186603,0.0,15.69121040486679,Garbage Collection,23.39,LOW,"Inspect drainage network, blockage points and recurring water-accumulation locations.",high severity; strong connection to other urban problems; increasing trend,54,"LOW priority Drainage hotspot in ward(s) 33: 4 complaints across 4 active months. Associated problems: Garbage Collection. Why: high severity; strong connection to other urban problems; increasing trend. Action: Inspect drainage network, blockage points and recurring water-accumulation locations."
72,Water Supply,4,2024-11-02,2025-01-17,2,-0.7500000000000002,3.5,23.18795055,79.957226675,48,0.787,0.762,1.0,1.0,0.0,0.0,0.0,65.78947368421053,36.36363636363637,32.49423117264527,22.97,56,0.0,0.0,0.0,65.78947368421053,36.36363636363637,32.494231172645264,Water Leakage,23.29,LOW,Inspect water-supply infrastructure and leakage/pressure issues.,high severity; strong connection to other urban problems; high concentration,55,LOW priority Water Supply hotspot in ward(s) 48: 4 complaints across 2 active months. Associated problems: Water Leakage. Why: high severity; strong connection to other urban problems; high concentration. Action: Inspect water-supply infrastructure and leakage/pressure issues.
44,Illegal Dumping,4,2024-12-15,2025-01-10,2,0.0,3.5,23.238658575,79.99028229999999,76,0.81,0.722,1.0,1.0,0.0,0.0,0.0,65.78947368421053,36.36363636363637,32.137612754352844,22.9,57,0.0,0.0,0.0,65.78947368421053,36.36363636363637,32.13761275435284,Garbage Collection,23.22,LOW,Inspect collection coverage and recurring dumping points; verify collection frequency.,high severity; strong connection to other urban problems; high concentration,56,LOW priority Illegal Dumping hotspot in ward(s) 76: 4 complaints across 2 active months. Associated problems: Garbage Collection. Why: high severity; strong connection to other urban problems; high concentration. Action: Inspect collection coverage and recurring dumping points; verify collection frequency.
68,Water Leakage,6,2025-02-03,2025-08-11,4,-0.1428571428571429,3.0,23.1932039,79.96713413333333,47,0.832,0.857,1.0,1.0,12.615052427493678,7.4074074074074066,0.0,50.23923444976077,18.181818181818183,35.43108873505349,22.2,59,12.615052427493678,7.4074074074074066,0.0,50.23923444976077,18.181818181818183,35.43108873505349,Water Supply,22.33,LOW,Inspect water-supply infrastructure and leakage/pressure issues.,high severity; strong connection to other urban problems; high complaint frequency,57,LOW priority Water Leakage hotspot in ward(s) 47: 6 complaints across 4 active months. Associated problems: Water Supply. Why: high severity; strong connection to other urban problems; high complaint frequency. Action: Inspect water-supply infrastructure and leakage/pressure issues.
35,Garbage Collection,23,2025-01-12,2026-07-25,13,0.0318840579710144,1.6521739130434785,23.173634026086955,79.92224039565217,"20,34",0.0,0.0,0.0,0.0,58.81071271078159,40.74074074074074,5.314009661835743,8.321198252548369,27.97202797202797,0.0,23.18,54,58.81071271078159,40.74074074074074,5.3140096618357315,8.321198252548376,27.97202797202797,0.0,,22.23,LOW,Inspect collection coverage and recurring dumping points; verify collection frequency.,high complaint frequency; long persistence; high concentration,58,"LOW priority Garbage Collection hotspot in ward(s) 20,34: 23 complaints across 13 active months. Associated problems: none detected. Why: high complaint frequency; long persistence; high concentration. Action: Inspect collection coverage and recurring dumping points; verify collection frequency."
10,Drainage,5,2026-02-20,2026-07-23,4,-0.0857142857142856,2.0,23.1690269,79.93446496,34,1.396,2.162,2.0,3.0,6.835618952440489,7.4074074074074066,0.0,19.138755980861248,9.090909090909092,74.63813719320328,21.48,60,6.835618952440489,7.4074074074074066,0.0,19.138755980861248,9.090909090909092,74.63813719320326,Garbage Collection;Illegal Dumping,22.17,LOW,"Inspect drainage network, blockage points and recurring water-accumulation locations.",strong connection to other urban problems; high severity; long persistence,59,"LOW priority Drainage hotspot in ward(s) 34: 5 complaints across 4 active months. Associated problems: Garbage Collection;Illegal Dumping. Why: strong connection to other urban problems; high severity; long persistence. Action: Inspect drainage network, blockage points and recurring water-accumulation locations."
58,Streetlight,13,2024-05-07,2025-03-29,9,0.0153846153846153,2.769230769230769,23.137397607692307,79.92702551538461,9,0.0,0.0,0.0,0.0,38.60259930666422,25.925925925925924,2.564102564102565,43.0622009569378,16.16161616161616,0.0,22.23,58,38.60259930666422,25.925925925925924,2.564102564102549,43.0622009569378,16.16161616161616,0.0,,21.59,LOW,Inspect failed streetlights and verify repair status.,high severity; high complaint frequency; long persistence,60,LOW priority Streetlight hotspot in ward(s) 9: 13 complaints across 9 active months. Associated problems: none detected. Why: high severity; high complaint frequency; long persistence. Action: Inspect failed streetlights and verify repair status.
54,Streetlight,5,2025-07-07,2025-10-13,3,-0.2400000000000003,2.8,23.17976798,79.9415373,55,0.776,0.751,1.0,1.0,6.835618952440489,3.7037037037037033,0.0,44.01913875598086,24.24242424242425,32.03272498426684,19.21,61,6.835618952440489,3.7037037037037033,0.0,44.01913875598086,24.242424242424246,32.032724984266835,Damaged Sidewalk,19.4,LOW,Inspect failed streetlights and verify repair status.,high severity; strong connection to other urban problems; high concentration,61,LOW priority Streetlight hotspot in ward(s) 55: 5 complaints across 3 active months. Associated problems: Damaged Sidewalk. Why: high severity; strong connection to other urban problems; high concentration. Action: Inspect failed streetlights and verify repair status.
39,Illegal Dumping,4,2024-05-17,2024-11-19,4,0.0714285714285714,3.0,23.162737925,79.939202475,33,0.697,0.609,1.0,1.0,0.0,7.4074074074074066,11.904761904761903,50.23923444976077,0.0,27.39668554646529,18.37,62,0.0,7.4074074074074066,11.904761904761896,50.23923444976077,0.0,27.39668554646528,Garbage Collection,18.79,LOW,Inspect collection coverage and recurring dumping points; verify collection frequency.,high severity; strong connection to other urban problems; increasing trend,62,LOW priority Illegal Dumping hotspot in ward(s) 33: 4 complaints across 4 active months. Associated problems: Garbage Collection. Why: high severity; strong connection to other urban problems; increasing trend. Action: Inspect collection coverage and recurring dumping points; verify collection frequency.
66,Water Leakage,4,2026-02-26,2026-07-25,4,-0.1142857142857142,3.0,23.188404275,79.9573769,48,0.782,0.807,1.0,1.0,0.0,7.4074074074074066,0.0,50.23923444976077,0.0,33.333333333333336,17.71,63,0.0,7.4074074074074066,0.0,50.23923444976077,0.0,33.33333333333333,Water Supply,18.2,LOW,Inspect water-supply infrastructure and leakage/pressure issues.,high severity; strong connection to other urban problems; long persistence,63,LOW priority Water Leakage hotspot in ward(s) 48: 4 complaints across 4 active months. Associated problems: Water Supply. Why: high severity; strong connection to other urban problems; long persistence. Action: Inspect water-supply infrastructure and leakage/pressure issues.
59,Streetlight,11,2025-07-11,2026-07-21,8,0.0329670329670329,2.272727272727273,23.137752227272724,79.92660341818183,9,0.0,0.0,0.0,0.0,32.82316583161104,22.22222222222222,5.494505494505493,27.620704654197485,13.636363636363637,0.0,17.62,64,32.82316583161104,22.22222222222222,5.494505494505481,27.620704654197485,13.636363636363635,0.0,,17.08,LOW,Inspect failed streetlights and verify repair status.,high severity; high complaint frequency; long persistence,64,LOW priority Streetlight hotspot in ward(s) 9: 11 complaints across 8 active months. Associated problems: none detected. Why: high severity; high complaint frequency; long persistence. Action: Inspect failed streetlights and verify repair status.
21,Garbage Collection,4,2024-03-11,2024-04-23,2,0.0,3.0,23.16089105,79.9364626,33,0.748,0.0,1.0,0.0,0.0,0.0,0.0,50.23923444976077,36.36363636363637,15.691210404866796,16.67,65,0.0,0.0,0.0,50.23923444976077,36.36363636363637,15.69121040486679,Drainage,16.82,LOW,Inspect collection coverage and recurring dumping points; verify collection frequency.,high severity; high concentration; strong connection to other urban problems,65,LOW priority Garbage Collection hotspot in ward(s) 33: 4 complaints across 2 active months. Associated problems: Drainage. Why: high severity; high concentration; strong connection to other urban problems. Action: Inspect collection coverage and recurring dumping points; verify collection frequency.
14,Drainage,7,2026-06-13,2026-09-11,4,-0.0571428571428572,2.857142857142857,23.1632474,79.86368744285714,71,0.0,0.0,0.0,0.0,17.62142542156315,7.4074074074074066,0.0,45.796308954203695,27.27272727272727,0.0,16.39,66,17.62142542156315,7.4074074074074066,0.0,45.796308954203695,27.27272727272727,0.0,,16.01,LOW,"Inspect drainage network, blockage points and recurring water-accumulation locations.",high severity; high concentration; high complaint frequency,66,"LOW priority Drainage hotspot in ward(s) 71: 7 complaints across 4 active months. Associated problems: none detected. Why: high severity; high concentration; high complaint frequency. Action: Inspect drainage network, blockage points and recurring water-accumulation locations."
42,Illegal Dumping,5,2025-08-05,2025-10-27,3,-0.3000000000000002,3.2,23.21566396,79.97123678,77,0.0,0.0,0.0,0.0,6.835618952440489,3.7037037037037033,0.0,56.45933014354069,24.24242424242425,0.0,15.61,67,6.835618952440489,3.7037037037037033,0.0,56.45933014354069,24.242424242424246,0.0,,15.48,LOW,Inspect collection coverage and recurring dumping points; verify collection frequency.,high severity; high concentration; high complaint frequency,67,LOW priority Illegal Dumping hotspot in ward(s) 77: 5 complaints across 3 active months. Associated problems: none detected. Why: high severity; high concentration; high complaint frequency. Action: Inspect collection coverage and recurring dumping points; verify collection frequency.
63,Streetlight,5,2024-10-06,2025-04-23,5,0.1071428571428571,2.8,23.10993494,79.90639644000001,8,0.0,0.0,0.0,0.0,6.835618952440489,11.11111111111111,17.85714285714285,44.01913875598086,0.0,0.0,14.71,68,6.835618952440489,11.11111111111111,17.857142857142843,44.01913875598086,0.0,0.0,,14.73,LOW,Inspect failed streetlights and verify repair status.,high severity; increasing trend; long persistence,68,LOW priority Streetlight hotspot in ward(s) 8: 5 complaints across 5 active months. Associated problems: none detected. Why: high severity; increasing trend; long persistence. Action: Inspect failed streetlights and verify repair status.
33,Garbage Collection,9,2026-02-13,2026-08-17,5,0.1666666666666665,1.4444444444444444,23.16708378888889,79.9135165,19,0.0,0.0,0.0,0.0,25.98754687917056,11.11111111111111,27.77777777777775,1.860712387028177,29.090909090909093,0.0,14.13,69,25.98754687917056,11.11111111111111,27.77777777777774,1.860712387028177,29.090909090909093,0.0,,13.57,LOW,Inspect collection coverage and recurring dumping points; verify collection frequency.,increasing trend; high complaint frequency; high concentration,69,LOW priority Garbage Collection hotspot in ward(s) 19: 9 complaints across 5 active months. Associated problems: none detected. Why: increasing trend; high complaint frequency; high concentration. Action: Inspect collection coverage and recurring dumping points; verify collection frequency.
55,Streetlight,5,2026-02-22,2026-07-04,4,-0.1999999999999999,3.0,23.1796946,79.94093356,55,0.0,0.0,0.0,0.0,6.835618952440489,7.4074074074074066,0.0,50.23923444976077,9.090909090909092,0.0,13.52,71,6.835618952440489,7.4074074074074066,0.0,50.23923444976077,9.090909090909092,0.0,,13.46,LOW,Inspect failed streetlights and verify repair status.,high severity; long persistence; high complaint frequency,70,LOW priority Streetlight hotspot in ward(s) 55: 5 complaints across 4 active months. Associated problems: none detected. Why: high severity; long persistence; high complaint frequency. Action: Inspect failed streetlights and verify repair status.
30,Garbage Collection,12,2025-02-07,2025-12-09,8,-0.0833333333333332,1.6666666666666667,23.12862640833333,79.89746511666668,18,0.0,0.0,0.0,0.0,35.82413543278779,22.22222222222222,0.0,8.771929824561408,18.181818181818183,0.0,14.02,70,35.82413543278779,22.22222222222222,0.0,8.771929824561408,18.181818181818183,0.0,,13.39,LOW,Inspect collection coverage and recurring dumping points; verify collection frequency.,high complaint frequency; long persistence; high concentration,71,LOW priority Garbage Collection hotspot in ward(s) 18: 12 complaints across 8 active months. Associated problems: none detected. Why: high complaint frequency; long persistence; high concentration. Action: Inspect collection coverage and recurring dumping points; verify collection frequency.
34,Garbage Collection,11,2024-01-03,2024-10-06,7,-0.0055096418732782,1.7272727272727273,23.1751477,79.92114543636363,20,0.0,0.0,0.0,0.0,32.82316583161104,18.51851851851852,0.0,10.656807307525014,20.77922077922078,0.0,13.45,72,32.82316583161104,18.51851851851852,0.0,10.656807307525014,20.77922077922078,0.0,,12.84,LOW,Inspect collection coverage and recurring dumping points; verify collection frequency.,high complaint frequency; long persistence; high severity,72,LOW priority Garbage Collection hotspot in ward(s) 20: 11 complaints across 7 active months. Associated problems: none detected. Why: high complaint frequency; long persistence; high severity. Action: Inspect collection coverage and recurring dumping points; verify collection frequency.
62,Streetlight,5,2024-01-10,2024-06-18,5,0.0285714285714286,2.8,23.1091981,79.90673826,8,0.0,0.0,0.0,0.0,6.835618952440489,11.11111111111111,4.761904761904766,44.01913875598086,0.0,0.0,12.75,74,6.835618952440489,11.11111111111111,4.761904761904765,44.01913875598086,0.0,0.0,,12.77,LOW,Inspect failed streetlights and verify repair status.,high severity; long persistence; high complaint frequency,73,LOW priority Streetlight hotspot in ward(s) 8: 5 complaints across 5 active months. Associated problems: none detected. Why: high severity; long persistence; high complaint frequency. Action: Inspect failed streetlights and verify repair status.
29,Garbage Collection,13,2024-01-17,2024-10-16,8,-0.0512820512820511,1.3846153846153846,23.12902636153846,79.89721563846153,18,0.0,0.0,0.0,0.0,38.60259930666422,22.22222222222222,0.0,0.0,22.727272727272727,0.0,13.22,73,38.60259930666422,22.22222222222222,0.0,0.0,22.727272727272727,0.0,,12.51,LOW,Inspect collection coverage and recurring dumping points; verify collection frequency.,high complaint frequency; long persistence; high concentration,74,LOW priority Garbage Collection hotspot in ward(s) 18: 13 complaints across 8 active months. Associated problems: none detected. Why: high complaint frequency; long persistence; high concentration. Action: Inspect collection coverage and recurring dumping points; verify collection frequency.
52,Streetlight,4,2025-09-11,2025-11-12,2,2.3416577732743883e-16,2.75,23.199100125,79.953721325,56,0.0,0.0,0.0,0.0,0.0,0.0,3.9027629554573126e-14,42.46411483253589,36.36363636363637,0.0,12.13,75,0.0,0.0,3.9027629554573126e-14,42.46411483253589,36.36363636363637,0.0,,12.13,LOW,Inspect failed streetlights and verify repair status.,high severity; high concentration; increasing trend,75,LOW priority Streetlight hotspot in ward(s) 56: 4 complaints across 2 active months. Associated problems: none detected. Why: high severity; high concentration; increasing trend. Action: Inspect failed streetlights and verify repair status.
64,Streetlight,4,2026-01-18,2026-08-02,4,0.0476190476190476,2.75,23.111301075,79.90552927499999,8,0.0,0.0,0.0,0.0,0.0,7.4074074074074066,7.936507936507938,42.46411483253589,0.0,0.0,11.02,76,0.0,7.4074074074074066,7.9365079365079305,42.46411483253589,0.0,0.0,,11.16,LOW,Inspect failed streetlights and verify repair status.,high severity; long persistence; increasing trend,76,LOW priority Streetlight hotspot in ward(s) 8: 4 complaints across 4 active months. Associated problems: none detected. Why: high severity; long persistence; increasing trend. Action: Inspect failed streetlights and verify repair status.
19,Drainage,5,2026-02-07,2026-08-07,4,-0.1071428571428572,2.0,23.19041702,79.93748626,"26,40",0.772,0.0,1.0,0.0,6.835618952440489,7.4074074074074066,0.0,19.138755980861248,9.090909090909092,16.194671701279635,10.38,77,6.835618952440489,7.4074074074074066,0.0,19.138755980861248,9.090909090909092,16.19467170127963,Waterlogging,10.48,LOW,"Inspect drainage network, blockage points and recurring water-accumulation locations.",high severity; strong connection to other urban problems; long persistence,77,"LOW priority Drainage hotspot in ward(s) 26,40: 5 complaints across 4 active months. Associated problems: Waterlogging. Why: high severity; strong connection to other urban problems; long persistence. Action: Inspect drainage network, blockage points and recurring water-accumulation locations."
32,Garbage Collection,7,2024-05-11,2024-12-08,5,0.0833333333333333,1.5714285714285714,23.1675923,79.91347124285714,19,0.0,0.0,0.0,0.0,17.62142542156315,11.11111111111111,13.888888888888888,5.809979494190022,14.54545454545454,0.0,9.87,78,17.62142542156315,11.11111111111111,13.888888888888879,5.809979494190022,14.545454545454541,0.0,,9.57,LOW,Inspect collection coverage and recurring dumping points; verify collection frequency.,high complaint frequency; long persistence; increasing trend,78,LOW priority Garbage Collection hotspot in ward(s) 19: 7 complaints across 5 active months. Associated problems: none detected. Why: high complaint frequency; long persistence; increasing trend. Action: Inspect collection coverage and recurring dumping points; verify collection frequency.
60,Streetlight,5,2024-01-17,2024-10-01,5,-0.0181818181818181,2.4,23.1623324,79.91219282,7,0.0,0.0,0.0,0.0,6.835618952440489,11.11111111111111,0.0,31.57894736842105,0.0,0.0,9.55,79,6.835618952440489,11.11111111111111,0.0,31.578947368421055,0.0,0.0,,9.56,LOW,Inspect failed streetlights and verify repair status.,high severity; long persistence; high complaint frequency,79,LOW priority Streetlight hotspot in ward(s) 7: 5 complaints across 5 active months. Associated problems: none detected. Why: high severity; long persistence; high complaint frequency. Action: Inspect failed streetlights and verify repair status.
43,Illegal Dumping,5,2026-03-17,2026-08-05,4,-0.1428571428571428,2.2,23.21605696,79.97127208,77,0.0,0.0,0.0,0.0,6.835618952440489,7.4074074074074066,0.0,25.35885167464116,9.090909090909092,0.0,8.54,80,6.835618952440489,7.4074074074074066,0.0,25.35885167464116,9.090909090909092,0.0,,8.49,LOW,Inspect collection coverage and recurring dumping points; verify collection frequency.,high severity; long persistence; high complaint frequency,80,LOW priority Illegal Dumping hotspot in ward(s) 77: 5 complaints across 4 active months. Associated problems: none detected. Why: high severity; long persistence; high complaint frequency. Action: Inspect collection coverage and recurring dumping points; verify collection frequency.
41,Illegal Dumping,4,2024-05-23,2024-10-26,4,0.0571428571428571,1.75,23.21490595,79.9728468,77,0.0,0.0,0.0,0.0,0.0,7.4074074074074066,9.523809523809522,11.363636363636369,0.0,0.0,5.03,81,0.0,7.4074074074074066,9.523809523809513,11.363636363636367,0.0,0.0,,5.18,LOW,Inspect collection coverage and recurring dumping points; verify collection frequency.,high severity; long persistence; increasing trend,81,LOW priority Illegal Dumping hotspot in ward(s) 77: 4 complaints across 4 active months. Associated problems: none detected. Why: high severity; long persistence; increasing trend. Action: Inspect collection coverage and recurring dumping points; verify collection frequency.
31,Garbage Collection,5,2026-03-28,2026-08-17,5,-0.0285714285714285,1.4,23.12820224,79.89762352,18,0.0,0.0,0.0,0.0,6.835618952440489,11.11111111111111,0.0,0.4784688995215294,0.0,0.0,3.33,82,6.835618952440489,11.11111111111111,0.0,0.47846889952152943,0.0,0.0,,3.34,LOW,Inspect collection coverage and recurring dumping points; verify collection frequency.,long persistence; high complaint frequency; high severity,82,LOW priority Garbage Collection hotspot in ward(s) 18: 5 complaints across 5 active months. Associated problems: none detected. Why: long persistence; high complaint frequency; high severity. Action: Inspect collection coverage and recurring dumping points; verify collection frequency.
